pitstopID,raceId,driverId,stop_no,lap,lapId,time_stamp,pitstop_secs,pitstops_milli,Pitlane_secs,pitlane_milli,round(pitlane)
1238,862,807,2,30,25942,15:56:37,2.43,2430,21.03,21027,21
1239,862,5,3,29,8626,15:57:39,18.04,18038,37.75,37748,38
1240,862,20,2,31,25887,15:57:50,2.38,2383,21.15,21146,21
1241,862,154,2,32,26847,15:59:28,6.12,6125,25.84,25835,26
1242,862,37,2,31,23284,15:59:35,3.78,3778,23.49,23488,23
1243,862,814,2,32,26959,15:59:44,2.14,2138,21.01,21006,21
1244,862,813,2,33,27072,16:01:26,2.22,2222,21.23,21229,21
1245,862,817,2,33,27292,16:01:52,2.61,2608,22.32,22318,22
1246,862,39,2,32,27512,16:01:55,3.44,3441,23.15,23151,23
1247,862,3,2,34,9322,16:02:40,1.83,1829,20.65,20645,21
1248,862,17,3,34,26737,16:03:03,1.93,1935,20.47,20471,20
1249,862,815,2,35,26570,16:04:47,2.85,2855,22.57,22565,23
1250,862,10,2,36,25233,16:07:41,2.33,2325,21.52,21515,22
1251,862,819,2,37,27407,16:09:27,3.87,3869,23.58,23579,24
1252,862,1,3,38,26517,16:09:51,1.82,1818,20.18,20177,20
1253,862,4,3,38,26685,16:09:52,1.94,1944,20.02,20024,20
1254,862,155,3,38,26629,16:10:03,2.08,2085,21.8,21795,22
1255,862,18,3,39,26406,16:11:21,6.91,6908,26.62,26618,27
1256,862,13,2,41,10301,16:15:10,1.97,1966,20.05,20051,20
1257,862,818,3,41,27575,16:15:32,2.82,2821,22.53,22531,23
1258,862,819,3,48,27418,16:28:45,4.4,4398,24.11,24108,24
1259,862,17,1,6,20710,15:14:20,1.9,1903,20.47,20474,20
1260,862,155,1,9,26600,15:19:30,2.32,2322,21.55,21551,22
1261,862,20,1,9,25865,15:19:39,2.24,2245,21.45,21449,21
1262,862,807,1,9,25921,15:19:47,12.7,12697,32.41,32407,32
1263,862,8,1,10,25095,15:21:12,2.3,2299,21.43,21433,21
1264,862,1,1,10,26489,15:21:13,2.25,2254,20.9,20903,21
1265,862,808,1,10,25755,15:21:40,2.14,2141,21.85,21851,22
1266,862,18,1,11,26378,15:22:56,2.47,2465,20.56,20563,21
1267,862,154,1,11,26826,15:23:04,2.49,2493,21.18,21184,21
1268,862,814,1,11,26938,15:23:08,2.35,2348,20.39,20387,20
1269,862,813,1,11,27050,15:23:09,1.86,1859,21.57,21569,22
1270,862,818,1,11,27545,15:23:22,3.12,3125,22.84,22835,23
1271,862,30,1,12,26367,15:24:39,2.04,2036,21.75,21746,22
1272,862,4,1,12,26659,15:24:44,2.27,2271,20.3,20296,20
1273,862,811,1,12,26883,15:24:49,1.84,1841,21.18,21184,21
1274,862,5,1,12,8609,15:25:06,3,3003,22.71,22713,23
1275,862,3,1,13,9301,15:26:17,2.35,2349,21.11,21113,21
1276,862,815,1,16,26551,15:31:38,3.3,3299,23.01,23009,23
1277,862,39,1,16,27496,15:32:47,5.23,5227,24.94,24937,25
1278,862,817,1,17,27276,15:33:56,2.17,2174,21.88,21884,22
1279,862,37,1,17,23270,15:34:24,3.92,3924,23.63,23634,24
1280,862,13,1,18,10278,15:35:14,2.2,2201,20.25,20250,20
1281,862,10,1,18,25215,15:35:58,2.25,2250,21.33,21327,21
1282,862,819,1,19,27389,15:37:45,2.6,2596,22.31,22306,22
1283,862,17,2,21,20725,15:40:30,2.27,2271,20.38,20377,20
1284,862,1,2,22,26501,15:42:10,2,2003,20.69,20691,21
1285,862,18,2,24,26391,15:45:32,2.1,2102,20.47,20474,20
1286,862,155,2,25,26616,15:47:30,1.88,1883,21.01,21012,21
1287,863,5,1,1,10037,15:05:40,4.33,4326,25.05,25047,25
1288,863,817,1,7,28415,15:15:42,5.11,5108,25.83,25829,26
1289,863,18,1,8,27883,15:17:12,2.3,2295,23.02,23016,23
1290,863,13,1,8,11444,15:17:14,2.84,2836,23.56,23557,24
1291,863,3,1,8,10268,15:17:15,1.96,1964,22.23,22228,22
1292,863,1,1,9,27656,15:18:49,7.62,7620,28.34,28341,28
1293,863,17,1,9,21873,15:18:50,2.32,2323,22.24,22236,22
1294,863,4,1,9,27827,15:18:53,2.14,2142,22.09,22094,22
1295,863,815,1,9,28110,15:19:00,2.69,2687,23.41,23408,23
1296,863,811,1,9,28167,15:19:03,2.68,2684,23.41,23405,23
1297,863,30,1,9,28529,15:19:05,2.29,2288,21.98,21979,22
1298,863,807,1,9,27268,15:19:08,2.28,2276,22.41,22413,22
1299,863,37,1,9,28722,15:19:27,3.52,3520,24.24,24241,24
1300,863,154,1,10,27771,15:20:26,2.53,2525,23.25,23246,23
1301,863,818,1,10,28336,15:20:50,2.04,2042,22.76,22763,23
1302,863,808,1,10,27544,15:20:55,2.69,2690,23.41,23411,23
1303,863,10,1,10,25866,15:21:10,2.7,2702,23.42,23423,23
1304,863,39,1,10,28778,15:21:21,5.18,5175,25.9,25896,26
1305,863,20,1,11,26366,15:22:02,2.35,2353,22.02,22017,22
1306,863,8,1,11,26378,15:22:13,2.36,2364,22.41,22412,22
1307,863,813,1,11,28394,15:22:27,2.15,2147,22.87,22868,23
1308,863,819,1,12,28646,15:24:32,3.3,3299,24.02,24020,24
1309,863,5,2,13,10049,15:26:27,2.6,2602,23.32,23323,23
1310,863,814,1,14,28226,15:27:28,2.06,2056,22.07,22069,22
1311,863,155,1,14,28283,15:27:35,2.04,2037,22.76,22758,23
1312,863,807,2,19,27278,15:36:18,2.17,2169,22.45,22446,22
1313,863,815,2,21,28122,15:39:34,2.71,2707,23.43,23428,23
1314,863,39,2,21,28789,15:40:50,4.48,4483,25.2,25204,25
1315,863,18,2,22,27897,15:41:03,1.9,1899,22.27,22270,22
1316,863,3,2,22,10282,15:41:09,2.18,2182,22.9,22903,23
1317,863,13,2,22,11458,15:41:13,1.96,1960,21.96,21963,22
1318,863,37,2,22,28735,15:42:24,2.7,2699,23.42,23420,23
1319,863,17,2,23,26212,15:42:40,1.93,1928,22.65,22649,23
1320,863,1,2,23,27670,15:42:46,9.9,9901,30.62,30622,31
1321,863,4,2,23,27841,15:42:48,2.73,2728,23.45,23449,23
1322,863,813,2,23,28406,15:42:55,2.46,2460,22.33,22330,22
1323,863,30,2,23,28543,15:43:00,2.42,2421,22.11,22105,22
1324,863,808,2,23,27557,15:43:18,2.7,2700,23.42,23421,23
1325,863,817,2,23,28431,15:43:21,2.42,2420,22.3,22295,22
1326,863,10,2,23,25879,15:43:55,8.93,8927,29.65,29648,30
1327,863,8,2,24,26391,15:44:08,2.43,2426,22.36,22362,22
1328,863,811,2,24,28182,15:44:50,2.38,2383,22.31,22310,22
1329,863,20,2,25,27615,15:45:43,2,1996,22.72,22717,23
1330,863,154,2,25,27786,15:45:51,2.18,2175,22.9,22896,23
1331,863,818,2,25,28351,15:46:40,2.63,2632,23.35,23353,23
1332,863,5,3,25,10061,15:47:05,2.92,2918,23.64,23639,24
1333,863,155,2,31,28300,15:56:31,4.87,4869,25.59,25590,26
1334,863,814,2,33,28245,15:59:46,2.4,2396,22.48,22483,22
1335,863,39,3,32,28800,16:00:15,5.7,5696,26.42,26417,26
1336,863,3,3,36,10296,16:04:47,1.94,1938,21.89,21888,22
1337,863,1,3,36,27683,16:04:54,2.98,2975,23.7,23696,24
1338,863,807,3,36,27295,16:05:05,2.23,2229,22.56,22560,23
1339,863,18,3,37,27912,16:06:26,1.9,1895,22.62,22616,23
1340,863,4,3,37,27855,16:06:29,2.49,2486,23.21,23207,23
1341,863,815,3,37,28138,16:06:37,2.2,2203,22.92,22924,23
1342,863,30,3,37,28557,16:06:38,2.26,2262,22.19,22192,22
1343,863,13,3,38,11474,16:08:13,2.15,2154,21.94,21938,22
1344,863,811,3,38,28196,16:08:29,2.08,2075,22.8,22796,23
1345,863,817,3,38,28446,16:08:50,2.33,2329,22.5,22495,22
1346,863,5,4,38,10074,16:09:08,2.45,2452,23.17,23173,23
1347,863,20,3,39,27629,16:09:10,2.46,2459,21.8,21800,22
1348,863,8,3,39,26406,16:09:12,1.88,1876,22.6,22597,23
1349,863,17,3,39,26228,16:09:31,1.8,1803,21.71,21705,22
1350,863,10,3,38,25894,16:10:20,2.21,2212,22.93,22933,23
1351,863,808,3,39,27573,16:10:35,2.45,2446,23.17,23167,23
1352,863,37,3,38,28751,16:10:38,3.8,3799,24.52,24520,25
1353,863,154,3,40,27801,16:10:56,2.04,2042,22.76,22763,23
1354,863,818,3,40,28366,16:12:03,2.25,2247,22.24,22241,22
1355,863,39,4,45,28813,16:22:48,3.6,3596,24.32,24317,24
1356,863,155,3,50,28319,16:28:31,3.95,3953,24.67,24674,25
1357,863,18,4,53,27928,16:33:05,3.22,3222,23.94,23943,24
1358,864,815,1,1,30202,14:05:24,2.74,2735,21.86,21864,22
1359,864,17,1,6,23259,14:12:45,2.01,2015,20.12,20119,20
1360,864,20,1,7,28527,14:14:11,1.86,1863,19.75,19745,20
1361,864,155,1,8,29361,14:15:44,3.13,3131,22.26,22260,22
1362,864,3,1,9,11445,14:17:10,2.34,2344,20.5,20502,21
1363,864,18,1,9,29296,14:17:14,2.4,2400,20.33,20333,20
1364,864,814,1,9,29623,14:17:22,2.07,2073,19.99,19987,20
1365,864,4,1,10,28889,14:18:30,2.35,2347,19.46,19456,19
1366,864,154,1,10,29153,14:18:42,2.13,2135,20.22,20223,20
1367,864,30,1,10,29219,14:18:44,2.49,2486,20.11,20113,20
1368,864,818,1,10,29429,14:18:52,1.85,1852,20.39,20388,20
1369,864,13,1,10,12491,14:18:53,2.34,2338,20.13,20130,20
1370,864,807,1,10,28418,14:18:56,2.1,2097,20.52,20521,21
1371,864,808,1,10,28336,14:19:03,5.73,5727,24.86,24856,25
1372,864,37,1,10,30126,14:19:19,3.15,3146,22.28,22275,22
1373,864,813,1,11,28956,14:20:01,2.37,2373,20.62,20620,21
1374,864,8,1,11,27886,14:20:05,2.09,2091,19.78,19777,20
1375,864,817,1,11,29755,14:20:29,1.97,1972,21.1,21101,21
1376,864,39,1,11,30190,14:20:59,2.39,2389,21.52,21518,22
1377,864,5,1,13,11063,14:23:37,2.16,2161,21.29,21290,21
1378,864,1,1,14,30029,14:24:59,2.83,2834,21.96,21963,22
1379,864,10,1,14,27604,14:25:27,1.95,1953,21.08,21082,21
1380,864,819,1,15,30096,14:27:06,2.29,2293,20.94,20936,21
1381,864,17,2,17,23270,14:29:54,5.74,5735,24.86,24864,25
1382,864,815,2,17,30218,14:30:09,1.93,1926,21.06,21055,21
1383,864,807,2,19,28427,14:32:55,2.11,2115,20.56,20558,21
1384,864,37,2,19,30135,14:33:43,3.01,3006,22.14,22135,22
1385,864,3,2,22,11458,14:37:13,2.32,2318,20.06,20059,20
1386,864,39,2,22,30201,14:38:37,3.39,3386,22.52,22515,23
1387,864,814,2,23,29637,14:38:57,2.55,2551,21.68,21680,22
1388,864,818,2,23,29442,14:38:58,3.52,3516,22.65,22645,23
1389,864,813,2,24,28969,14:39:46,2.18,2183,20.22,20218,20
1390,864,18,2,25,29312,14:41:49,1.93,1932,21.06,21061,21
1391,864,817,2,25,29769,14:42:02,2.15,2151,20.11,20114,20
1392,864,4,2,26,28905,14:42:46,1.99,1994,20.03,20028,20
1393,864,154,2,26,29169,14:43:10,2.09,2086,21.22,21215,21
1394,864,155,2,26,29379,14:43:23,2.05,2048,20.38,20381,20
1395,864,10,2,26,27616,14:44:13,2.39,2394,20.9,20902,21
1396,864,8,2,27,27902,14:44:27,2.17,2172,21.3,21301,21
1397,864,20,2,27,28547,14:44:46,2.03,2031,19.62,19624,20
1398,864,5,2,27,29836,14:45:19,3.44,3437,22.57,22566,23
1399,864,819,2,27,30108,14:45:53,2.21,2209,21.34,21338,21
1400,864,13,2,28,12509,14:46:33,5.87,5871,25,25000,25
1401,864,808,2,28,28354,14:47:06,3.94,3943,23.07,23072,23
1402,864,13,3,29,12510,14:48:17,2.35,2345,19.7,19699,20
1403,864,20,3,30,28550,14:49:35,5.8,5795,24.92,24924,25
1404,864,1,2,35,30050,14:57:08,2.35,2350,19.98,19980,20
1405,864,37,3,35,30151,14:59:17,2.41,2414,21.54,21543,22
1406,864,815,3,37,30238,15:00:35,9.4,9402,28.53,28531,29
1407,864,18,3,38,29325,15:01:44,2.26,2264,19.89,19888,20
1408,864,807,3,39,28447,15:03:27,1.99,1989,20.52,20515,21
1409,864,817,3,39,29783,15:03:31,2.06,2055,20.06,20059,20
1410,864,3,3,40,11476,15:04:39,2.42,2419,20.2,20197,20
1411,864,17,3,40,23293,15:05:00,2.38,2376,20.13,20129,20
1412,864,818,3,40,29459,15:05:04,2.03,2034,20.46,20460,20
1413,864,813,3,41,28986,15:05:16,3.7,3700,22.83,22829,23
1414,864,155,3,41,29394,15:06:09,2.18,2182,21.31,21311,21
1415,864,20,4,42,28562,15:07:43,7.01,7014,26.14,26143,26
1416,864,814,3,42,29656,15:08:07,1.99,1992,19.87,19867,20
1417,864,4,3,44,28923,15:09:47,2.05,2046,20.11,20105,20
1418,864,5,3,43,29852,15:10:04,2.15,2146,21.28,21275,21
1419,864,808,3,44,28370,15:11:45,2.69,2688,21.82,21817,22
1420,864,13,4,45,12526,15:12:32,3.52,3516,22.65,22645,23
1421,864,8,3,48,27923,15:16:02,1.93,1930,20.07,20073,20
1422,864,10,3,47,27637,15:16:42,2.11,2115,20.67,20669,21
1423,864,154,3,51,29194,15:20:41,1.91,1906,21.04,21035,21
1424,864,37,4,51,30167,15:24:24,2.34,2342,21.47,21471,21
1425,865,155,1,1,31680,14:04:47,4,3996,28.39,28390,28
1426,865,808,1,3,29422,14:08:18,15,14997,39.39,39391,39
1427,865,818,1,17,31451,14:27:24,2.18,2185,26.06,26063,26
1428,865,3,1,27,12508,14:40:15,1.81,1808,24.87,24874,25
1429,865,17,1,29,28742,14:42:54,1.95,1949,25.57,25566,26
1430,865,1,1,29,30423,14:43:03,2.1,2104,25.75,25748,26
1431,865,8,1,29,29316,14:43:28,1.99,1986,26.38,26380,26
1432,865,807,1,29,29773,14:43:29,2.05,2053,26.45,26447,26
1433,865,811,1,29,30954,14:43:29,2.02,2016,26.41,26410,26
1434,865,39,1,29,31632,14:44:09,2.91,2912,27.31,27306,27
1435,865,4,1,30,30502,14:44:22,1.93,1931,25.22,25220,25
1436,865,5,1,30,12393,14:44:53,1.92,1917,26.07,26066,26
1437,865,10,1,30,28550,14:45:01,2.34,2336,25.57,25567,26
1438,865,13,1,31,14006,14:45:47,2.14,2138,24.99,24993,25
1439,865,819,1,33,31403,14:49:17,2.79,2792,27.19,27186,27
1440,865,30,1,34,30818,14:50:07,2.17,2173,25.12,25117,25
1441,865,815,1,34,31545,14:50:36,2.4,2399,25.67,25666,26
1442,865,814,1,35,31038,14:51:32,2.41,2410,25.64,25642,26
1443,865,18,1,38,31261,14:55:43,2.32,2315,25.22,25219,25
1444,865,815,2,39,31550,14:57:38,3.3,3300,27.69,27693,28
1445,865,817,1,40,31121,14:58:28,2.07,2075,25.34,25335,25
1446,865,20,1,46,30674,15:05:40,2.24,2243,25.08,25079,25
1447,865,10,2,54,28574,15:17:48,12.11,12109,36.5,36503,37
1448,865,818,2,70,31504,15:38:55,1.92,1915,26.16,26157,26
1449,865,5,2,73,31219,15:43:52,6.9,6899,31.29,31293,31
1450,865,39,2,74,31677,15:46:48,2.58,2579,26.97,26973,27
1451,866,13,1,12,32046,14:19:28,1.87,1868,21.13,21128,21
1452,866,814,1,13,32117,14:20:45,2.23,2229,21.49,21489,21
1453,866,30,1,13,32257,14:20:47,2.55,2547,21.81,21807,22
1454,866,18,1,15,32302,14:23:32,2.49,2488,21.75,21748,22
1455,866,20,1,16,30800,14:24:31,2.38,2379,21.64,21639,22
1456,866,818,1,16,32790,14:24:55,3.02,3018,22.28,22278,22
1457,866,1,1,17,31771,14:25:51,2.11,2115,21.38,21375,21
1458,866,17,1,17,30133,14:25:59,1.94,1939,21.2,21199,21
1459,866,817,1,17,32860,14:26:17,2.43,2429,21.69,21689,22
1460,866,5,1,17,13649,14:26:32,2.47,2473,21.73,21733,22
1461,866,808,1,18,31452,14:27:54,2.63,2628,21.89,21888,22
1462,866,4,1,19,31843,14:28:31,1.87,1873,21.13,21133,21
1463,866,3,1,19,13994,14:28:43,1.96,1962,21.22,21222,21
1464,866,154,1,21,32195,14:31:23,2.57,2570,21.83,21830,22
1465,866,807,1,21,31102,14:31:32,5.32,5323,24.58,24583,25
1466,866,811,1,23,32659,14:34:41,3.52,3521,22.78,22781,23
1467,866,155,1,24,32450,14:35:30,2.19,2193,21.45,21453,21
1468,866,10,1,24,30652,14:36:31,6.26,6260,25.52,25520,26
1469,866,819,1,28,33160,14:41:55,4.03,4031,23.29,23291,23
1470,866,813,1,29,32942,14:42:22,3.44,3444,22.7,22704,23
1471,866,18,2,33,32320,14:47:50,2.58,2585,21.85,21845,22
1472,866,3,2,38,14013,14:53:57,1.92,1919,21.18,21179,21
1473,866,8,1,40,31263,14:56:32,2.27,2274,21.53,21534,22
1474,866,815,1,41,32537,14:57:52,2.15,2147,21.41,21407,21
1475,866,807,2,42,31123,14:59:35,4.4,4400,23.66,23660,24
1476,866,5,2,42,13674,15:00:15,2.44,2444,21.7,21704,22
1477,866,30,2,43,32287,15:00:53,3.26,3264,22.52,22524,23
1478,866,818,2,43,32817,15:01:05,3.9,3903,23.16,23163,23
1479,866,808,2,43,31477,15:01:38,2.14,2143,21.4,21403,21
1480,866,814,2,44,32148,15:02:08,2.47,2474,21.73,21734,22
1481,866,818,3,47,32821,15:06:41,6.13,6135,25.39,25395,25
1482,866,1,2,50,31804,15:09:20,3.27,3270,22.53,22530,23
1483,866,17,2,52,30168,15:12:15,1.99,1994,21.25,21254,21
1484,866,18,3,52,32339,15:13:15,2.1,2103,21.36,21363,21
1485,866,13,2,58,32092,15:20:18,1.85,1855,21.12,21115,21
1486,866,817,2,58,32901,15:20:40,2.3,2298,21.56,21558,22
1487,866,20,2,63,30847,15:26:26,3.17,3168,22.43,22428,22
1488,867,18,1,10,33847,14:21:23,2.32,2325,20.25,20246,20
1489,867,815,1,10,33961,14:21:27,2.08,2079,21.03,21032,21
1490,867,13,1,11,15894,14:23:08,2.24,2238,20.5,20498,20
1491,867,819,1,11,34385,14:23:43,11.53,11526,31.64,31636,32
1492,867,5,1,12,14814,14:25:12,1.87,1868,21.04,21040,21
1493,867,1,1,13,33267,14:26:30,1.82,1822,19.36,19355,19
1494,867,808,1,13,32787,14:26:58,2.31,2307,20.73,20726,21
1495,867,155,1,14,33363,14:28:20,2.96,2961,23.07,23071,23
1496,867,8,1,14,32301,14:28:21,1.93,1933,21.88,21879,22
1497,867,813,1,14,33396,14:28:23,2.44,2438,21.34,21342,21
1498,867,807,1,14,32857,14:28:26,1.81,1811,21.2,21198,21
1499,867,817,1,14,34022,14:28:38,2.24,2237,21.21,21209,21
1500,867,37,1,14,34276,14:29:09,3.02,3017,23.13,23127,23
1501,867,4,1,15,33568,14:30:09,2.22,2220,19.79,19789,20
1502,867,39,1,15,34333,14:31:07,2.82,2820,22.93,22930,23
1503,867,20,1,16,32260,14:31:32,2.44,2441,20.36,20357,20
1504,867,154,1,16,33325,14:31:48,2.48,2482,20.48,20479,20
1505,867,818,1,17,34253,14:34:17,1.91,1912,21.3,21303,21
1506,867,30,1,19,33799,14:37:38,1.87,1867,20.48,20477,20
1507,867,17,1,19,34084,14:37:40,1.9,1901,20.25,20246,20
1508,867,3,1,20,32054,14:39:17,1.86,1858,20.63,20625,21
1509,867,155,2,20,33369,14:39:29,5.61,5609,25.72,25719,26
1510,867,811,1,20,33914,14:40:14,8.33,8330,28.44,28440,28
1511,867,814,1,23,33633,14:44:48,2,2002,20.3,20295,20
1512,867,811,2,24,33918,14:47:48,5.81,5813,25.92,25923,26
1513,867,815,2,25,33976,14:48:26,2.38,2383,20.9,20904,21
1514,867,808,2,25,32799,14:48:42,2.12,2118,21.22,21224,21
1515,867,18,2,26,33863,14:50:09,2.12,2117,19.64,19640,20
1516,867,13,2,27,15910,14:51:54,2.22,2223,20.13,20126,20
1517,867,5,2,27,14829,14:53:03,4.33,4335,24.45,24445,24
1518,867,154,2,28,33337,14:53:16,3.07,3073,23.18,23183,23
1519,867,1,2,28,33282,14:53:30,10.97,10971,31.08,31081,31
1520,867,4,2,28,33581,14:53:33,2.46,2464,20.72,20718,21
1521,867,8,2,28,32315,14:53:38,1.81,1814,21.1,21103,21
1522,867,813,2,28,33410,14:53:44,2.49,2491,21.53,21525,22
1523,867,807,2,28,32871,14:53:50,1.94,1936,20.33,20332,20
1524,867,808,3,28,32802,14:54:43,2.24,2239,21.41,21407,21
1525,867,20,2,29,32273,14:55:02,2.08,2083,20.02,20023,20
1526,867,37,2,28,34290,14:55:13,3.01,3015,23.13,23125,23
1527,867,819,2,28,34402,14:55:13,2.73,2728,22.84,22838,23
1528,867,39,2,29,34347,14:57:51,6.26,6260,26.37,26370,26
1529,867,13,3,34,15917,15:07:46,18.93,18931,39.04,39041,39
1530,867,817,2,37,34045,15:12:44,2.49,2487,22.6,22597,23
1531,867,17,2,38,34103,15:14:32,1.97,1966,20.22,20222,20
1532,867,39,3,39,34357,15:16:58,5.69,5692,25.8,25802,26
1533,867,30,2,41,33821,15:19:40,2.06,2059,20.04,20041,20
1534,867,3,2,46,32080,15:28:36,2.05,2054,20.12,20115,20
1535,867,808,4,47,32821,15:30:40,10.69,10690,30.8,30800,31
1536,867,13,4,53,33720,15:41:54,1.9,1899,20.48,20476,20
1537,868,819,2,32,34777,13:58:04,1.95,1954,26.16,26164,26
1538,868,17,2,33,35268,13:57:42,2.14,2139,25.18,25179,25
1539,868,813,2,12,34631,13:24:16,8.86,8858,33.07,33068,33
1540,868,13,1,13,17306,13:24:56,2.15,2155,25.33,25325,25
1541,868,8,1,13,33850,13:24:58,1.86,1865,25.58,25581,26
1542,868,819,1,13,34796,13:25:46,2.1,2103,26.31,26313,26
1543,868,17,1,14,32997,13:26:30,1.84,1837,25.85,25854,26
1544,868,811,1,14,34758,13:26:49,2.2,2200,25.98,25983,26
1545,868,818,1,14,34436,13:26:57,2.28,2279,26.49,26489,26
1546,868,4,1,15,35618,13:28:03,2.05,2048,25.37,25372,25
1547,868,3,1,15,15898,13:28:30,1.93,1935,25.19,25189,25
1548,868,155,1,16,35481,13:30:03,2.64,2635,26.85,26845,27
1549,868,807,1,16,34024,13:30:05,1.85,1850,26.06,26060,26
1550,868,18,1,16,35533,13:30:09,2.09,2094,25.14,25138,25
1551,868,817,1,16,35049,13:30:14,2.03,2033,25.63,25626,26
1552,868,39,1,16,34669,13:30:53,5.7,5698,29.91,29908,30
1553,868,10,1,18,32262,13:34:02,1.96,1955,26.17,26165,26
1554,868,1,1,21,35423,13:38:11,2.13,2129,24.5,24498,24
1555,868,154,2,26,35575,13:46:39,1.9,1900,25.39,25388,25
1556,868,37,1,27,34878,13:49:37,3.51,3505,27.72,27715,28
1557,868,1,2,28,35416,13:49:52,2.08,2080,25,25003,25
1558,868,817,2,29,35319,13:51:50,2.06,2061,25.61,25613,26
1559,868,5,2,29,35339,13:52:21,2.22,2224,26.43,26434,26
1560,868,811,2,30,34742,13:53:19,2.36,2363,26.57,26573,27
1561,868,20,2,31,33811,13:54:33,1.92,1925,25.32,25319,25
1562,868,18,2,31,35518,13:55:02,2.02,2015,24.76,24762,25
1563,868,818,2,32,35085,13:56:46,1.99,1990,26.2,26200,26
1564,868,814,1,1,34981,13:05:45,8.58,8580,32.79,32790,33
1565,868,154,1,2,34542,13:06:42,9.99,9991,34.2,34201,34
1566,868,20,1,10,33790,13:19:58,2.26,2257,25.83,25829,26
1567,868,813,1,11,34632,13:21:39,2.11,2111,25.63,25630,26
1568,868,815,1,11,34709,13:21:41,1.86,1857,25.19,25192,25
1569,868,30,1,12,34490,13:23:17,2.25,2254,25.94,25938,26
1570,868,5,1,12,16213,13:23:46,1.99,1986,26.2,26196,26
1571,868,8,2,34,33871,13:59:31,2.3,2296,25.87,25871,26
1572,868,30,2,34,34468,13:59:45,1.94,1935,25.55,25552,26
1573,868,13,2,35,17328,14:01:05,1.85,1854,25.11,25110,25
1574,868,807,2,35,34043,14:01:25,2.02,2018,25.44,25444,25
1575,868,39,2,35,34650,14:03:37,3.73,3734,27.94,27944,28
1576,868,4,2,37,35596,14:04:03,2.14,2135,25,24998,25
1577,868,155,2,37,35038,14:04:36,15,14998,39.21,39208,39
1578,868,3,2,37,15920,14:04:48,9.32,9319,33.53,33529,34
1579,868,10,2,38,32282,14:07:52,2.34,2338,25.24,25241,25
1580,869,13,1,1,18562,14:04:39,5.37,5372,23.05,23049,23
1581,869,811,1,1,36977,14:04:53,30.26,30265,47.94,47942,48
1582,869,154,1,1,37043,14:04:56,15.09,15089,32.77,32766,33
1583,869,1,1,3,35999,14:07:52,3.33,3335,21.01,21012,21
1584,869,818,1,6,36326,14:11:33,1.83,1831,18.9,18901,19
1585,869,814,1,10,36129,14:17:02,1.86,1859,17.9,17899,18
1586,869,8,1,11,35538,14:18:20,2.15,2154,18,18002,18
1587,869,807,1,12,35053,14:19:41,2.24,2239,18.44,18442,18
1588,869,17,1,12,34274,14:19:43,2.02,2022,18.25,18253,18
1589,869,3,1,12,17305,14:19:51,1.84,1835,18.4,18395,18
1590,869,813,1,13,35876,14:21:05,1.97,1969,19.65,19646,20
1591,869,5,1,13,17200,14:21:24,1.81,1810,19.39,19385,19
1592,869,30,1,14,35676,14:22:25,1.85,1848,18.5,18497,18
1593,869,808,1,14,34436,14:22:47,2.12,2125,19.8,19802,20
1594,869,815,1,17,36404,14:26:37,2.08,2082,18.14,18143,18
1595,869,4,1,18,34962,14:27:43,1.84,1840,17.57,17570,18
1596,869,18,1,19,35815,14:29:13,2.35,2346,17.87,17867,18
1597,869,817,1,19,36205,14:29:34,1.96,1957,18.37,18374,18
1598,869,10,1,19,33799,14:30:15,3.72,3722,21.4,21399,21
1599,869,20,1,20,34482,14:30:30,2.14,2139,17.51,17512,18
1600,869,37,1,20,36801,14:31:43,2.17,2173,19.85,19850,20
1601,869,819,1,21,36673,14:32:56,1.9,1898,17.82,17821,18
1602,869,155,1,22,36275,14:33:31,2,1999,18.9,18904,19
1603,869,39,1,22,36867,14:34:43,1.86,1858,19.54,19535,20
1604,869,13,2,24,18585,14:36:49,1.88,1877,19.14,19137,19
1605,869,154,2,24,37066,14:37:20,2.71,2711,20.39,20388,20
1606,869,811,2,25,37001,14:38:46,1.86,1856,18.82,18822,19
1607,869,818,2,27,36347,14:40:49,2.21,2213,18.43,18425,18
1608,869,807,2,31,35317,14:46:05,2.15,2154,18.29,18286,18
1609,869,5,2,31,17218,14:46:32,2.29,2291,18.8,18801,19
1610,869,1,2,31,36027,14:46:44,2.28,2280,17.6,17598,18
1611,869,3,2,32,17325,14:47:31,2.43,2429,17.89,17894,18
1612,869,808,2,32,35085,14:47:59,1.88,1878,18.32,18323,18
1613,869,30,2,36,35698,14:52:44,2.05,2046,17.93,17928,18
1614,869,8,2,38,35511,14:55:22,2.27,2266,17.74,17735,18
1615,869,813,2,38,35901,14:55:56,2.31,2308,19.21,19210,19
1616,869,817,2,38,36224,14:55:57,2.02,2024,17.99,17990,18
1617,869,814,2,39,36158,14:57:08,2.04,2036,17.97,17968,18
1618,869,18,2,40,35836,14:57:48,1.91,1911,16.83,16831,17
1619,869,815,2,40,36427,14:58:14,2.28,2275,18.2,18199,18
1620,869,17,2,40,34302,14:58:22,1.85,1855,17.29,17290,17
1621,869,4,2,41,34939,14:59:05,2.29,2294,17.94,17942,18
1622,869,20,2,41,35208,14:59:07,2.03,2032,17.86,17859,18
1623,869,10,2,40,33820,15:00:18,2.13,2135,18.95,18952,19
1624,869,154,3,42,37084,15:02:09,5.07,5066,22.74,22743,23
